Date,MOVE,10Yyr
10/28/2011,107.4,0.0798
10/31/2011,107.2,0.2035
11/1/2011,116,0.1245
11/2/2011,111.9,0.0036
11/3/2011,109.2,-0.0879
11/4/2011,106.6,0.0408
11/7/2011,106.3,-0.0043
11/8/2011,105.6,-0.0397
11/9/2011,111.8,0.1155
11/10/2011,113.7,-0.0948
11/11/2011,113.7,0.0001
11/14/2011,113.1,0.0009
11/15/2011,108.6,0.0106
11/16/2011,106.1,0.0452
11/17/2011,111.7,0.0399
11/18/2011,109.8,-0.0501
11/21/2011,107.5,0.0555
11/22/2011,103.6,0.0381
11/23/2011,104.7,0.0336
11/24/2011,104.7,0.0001
11/25/2011,102.3,-0.0799
11/28/2011,102.8,-0.0103
11/29/2011,103.1,-0.0173
11/30/2011,99.7,-0.0766
12/1/2011,100.8,-0.0192
12/2/2011,98.6,0.0543
12/5/2011,94,-0.0104
12/6/2011,93,-0.0454
12/7/2011,94.3,0.0596
12/8/2011,95,0.0593
12/9/2011,99.9,-0.0906
12/12/2011,95.8,0.0491
12/13/2011,90.3,0.0471
12/14/2011,91.7,0.0625
12/15/2011,87.2,-0.0051
12/16/2011,89.4,0.0606
12/19/2011,87.6,0.0379
12/20/2011,92.3,-0.1136
12/21/2011,91.8,-0.0434
12/22/2011,90.2,0.0193
12/23/2011,94.2,-0.0767
12/26/2011,94.2,0.0001
12/27/2011,94.8,0.0193
12/28/2011,95.1,0.0891
12/29/2011,94.1,0.0175
12/30/2011,91.1,0.0227
1/2/2012,91.1,0.0001
1/3/2012,90.7,-0.0711
1/4/2012,88.9,-0.0296
1/5/2012,87.9,-0.0174
1/6/2012,81.7,0.0369
1/9/2012,78.6,0.0001
1/10/2012,80.2,-0.0104
1/11/2012,78.2,0.0647
1/12/2012,77.1,-0.019
1/13/2012,79.2,0.0593
1/16/2012,79.2,0.0001
1/17/2012,75.6,0.0071
1/18/2012,75,-0.0416
1/19/2012,80,-0.0786
1/20/2012,84.6,-0.0475
1/23/2012,85.8,-0.0264
1/24/2012,81.6,-0.0088
1/25/2012,76.7,0.0655
1/26/2012,75.9,0.0634
1/27/2012,75.4,0.0404
1/30/2012,72.4,0.0472
1/31/2012,72.1,0.0469
2/1/2012,72.7,-0.0293
2/2/2012,70.2,0.0054
2/3/2012,76.7,-0.1011
2/6/2012,72.3,0.0159
2/7/2012,79.3,-0.0667
2/8/2012,79,-0.0087
2/9/2012,83.2,-0.0541
2/10/2012,80.7,0.0503
2/13/2012,78.8,0.0122
2/14/2012,79,0.0381
2/15/2012,76.6,0.0087
2/16/2012,80.1,-0.0551
2/17/2012,81.5,-0.0189
2/20/2012,81.5,0.0001
2/21/2012,79.3,-0.0573
2/22/2012,79.6,0.0558
2/23/2012,79,0.007
2/24/2012,77.1,0.0209
2/27/2012,74.8,0.0503
2/28/2012,73.9,-0.0172
2/29/2012,75.9,-0.0276
3/1/2012,77.4,-0.0555
3/2/2012,76,0.0523
3/5/2012,75,-0.0364
3/6/2012,75.8,0.0678
3/7/2012,75.1,-0.0328
3/8/2012,76.6,-0.0364
3/9/2012,73.2,-0.0157
3/12/2012,69.9,-0.0051
3/13/2012,73.8,-0.0931
3/14/2012,89.7,-0.1422
3/15/2012,83.4,-0.0107
3/16/2012,84.9,-0.0145
3/19/2012,92.3,-0.0831
3/20/2012,93.3,0.0182
3/21/2012,89.5,0.0632
3/22/2012,87.1,0.018
3/23/2012,86.2,0.0465
3/26/2012,85.6,-0.0161
3/27/2012,80.7,0.0644
3/28/2012,77.4,-0.016
3/29/2012,75.2,0.0411
3/30/2012,78.6,-0.05
4/2/2012,75.6,0.0269
4/3/2012,84.3,-0.1167
4/4/2012,84.6,0.0756
4/5/2012,83.7,0.0429
4/6/2012,78.5,0.1261
4/9/2012,76.2,0.0072
4/10/2012,75.1,0.0652
4/11/2012,76.3,-0.0527
4/12/2012,73.5,-0.0158
4/13/2012,72.6,0.0688
4/16/2012,72.9,0.0019
4/17/2012,73.9,-0.0175
4/18/2012,72.5,0.0229
4/19/2012,72.2,0.0089
4/20/2012,71.4,0.0037
4/23/2012,70.9,0.0281
4/24/2012,71.9,-0.0385
4/25/2012,70.6,-0.0104
4/26/2012,65.2,0.0458
4/27/2012,64.1,0.0036
4/30/2012,62.9,0.0212
5/1/2012,67,-0.0297
5/2/2012,65.1,0.0159
5/3/2012,63.3,-0.0034
5/4/2012,57.8,0.0527
5/7/2012,56.7,0.0071
5/8/2012,57.7,0.0315
5/9/2012,58.7,0.0176
5/10/2012,57.6,-0.0442
5/11/2012,61.5,0.0295
5/14/2012,70.3,0.074
5/15/2012,67.7,-0.0033
5/16/2012,67,0.0069
5/17/2012,70.6,0.0633
5/18/2012,70.6,-0.0254
5/21/2012,69.1,-0.0187
5/22/2012,70.8,-0.0273
5/23/2012,73.7,0.0343
5/24/2012,73.1,-0.0427
5/25/2012,71.2,0.0395
5/28/2012,71.2,0.0001
5/29/2012,68.9,-0.0067
5/30/2012,73,0.1229
5/31/2012,74.4,0.0643
6/1/2012,80.6,0.1059
6/4/2012,86.5,-0.0718
6/5/2012,84.6,-0.0504
6/6/2012,87.7,-0.0847
6/7/2012,82.1,0.0205
6/8/2012,86,0.0036
6/11/2012,86.5,0.0494
6/12/2012,88.5,-0.0781
6/13/2012,89.3,0.0716
6/14/2012,91.5,-0.0492
6/15/2012,95.4,0.0648
6/18/2012,85.7,0.0036
6/19/2012,84.7,-0.0458
6/20/2012,77.7,-0.0374
6/21/2012,76.2,0.0411
6/22/2012,75.1,-0.0579
6/25/2012,72.8,0.0719
6/26/2012,71.1,-0.0237
6/27/2012,70.2,0.0086
6/28/2012,70.2,0.041
6/29/2012,73.2,-0.068
7/2/2012,71.6,0.0565
7/3/2012,72.4,-0.0408
7/4/2012,72.4,0.0001
7/5/2012,71.3,0.0326
7/6/2012,66.8,0.0479
7/9/2012,63.4,0.0375
7/10/2012,63.3,0.0103
7/11/2012,63.8,-0.0151
7/12/2012,63.4,0.0425
7/13/2012,63.3,-0.0132
7/16/2012,62.8,0.0153
7/17/2012,64.2,-0.0353
7/18/2012,61.9,0.0137
7/19/2012,61.2,-0.0134
7/20/2012,61.3,0.0511
7/23/2012,61.6,0.0305
7/24/2012,62.9,0.0389
7/25/2012,63.1,-0.0099
7/26/2012,62.6,-0.0402
7/27/2012,69.7,-0.1084
7/30/2012,68.4,0.0445
7/31/2012,69.8,0.0341
8/1/2012,74.1,-0.056
8/2/2012,69.4,0.0462
8/3/2012,71.9,-0.0851
8/6/2012,69.7,-0.0032
8/7/2012,73.9,-0.0618
8/8/2012,75.2,-0.0207
8/9/2012,73.7,-0.0389
8/10/2012,70.1,0.0309
8/13/2012,67.2,-0.0068
8/14/2012,67.9,-0.0735
8/15/2012,73,-0.0776
8/16/2012,77.1,-0.019
8/17/2012,74,0.0242
8/20/2012,70.2,0.0053
8/21/2012,70,0.007
8/22/2012,66.8,0.1069
8/23/2012,65.5,0.0138
8/24/2012,66.4,-0.0085
8/27/2012,66.3,0.036
8/28/2012,64.3,0.0172
8/29/2012,64.9,-0.017
8/30/2012,68,0.0274
8/31/2012,68.7,0.075
9/3/2012,68.7,0.0001
9/4/2012,67.1,-0.0237
9/5/2012,68.5,-0.0237
9/6/2012,71,-0.082
9/7/2012,68.4,0.0104
9/10/2012,68.2,0.0138
9/11/2012,67.9,-0.0463
9/12/2012,69.9,-0.057
9/13/2012,65.4,0.0347
9/14/2012,68.3,-0.1429
9/17/2012,64.4,0.0246
9/18/2012,59.8,0.0333
9/19/2012,57.5,0.0366
9/20/2012,59.7,0.0079
9/21/2012,59.6,0.0113
9/24/2012,57.5,0.0435
9/25/2012,57.6,0.0433
9/26/2012,58.5,0.0568
9/27/2012,61.1,-0.0446
9/28/2012,60.5,0.0208
10/1/2012,59.4,0.0087
10/2/2012,60.4,0.0052
10/3/2012,59.2,0.0053
10/4/2012,59.8,-0.0585
10/5/2012,60.4,-0.0695
10/8/2012,60.4,0.0001
10/9/2012,59.3,0.0297
10/10/2012,59.6,0.0391
10/11/2012,61.4,0.0044
10/12/2012,61.4,0.014
10/15/2012,63,-0.0069
10/16/2012,64.8,-0.0555
10/17/2012,68.7,-0.0998
10/18/2012,69,-0.0158
10/19/2012,68.5,0.0712
10/22/2012,69.8,-0.05
10/23/2012,68.9,0.0563
10/24/2012,67.1,-0.0316
10/25/2012,73.1,-0.0343
10/26/2012,73,0.0783
10/29/2012,71.1,0.0263
10/30/2012,71.1,0.0001
10/31/2012,71.4,0.0289
11/1/2012,72,-0.034
11/2/2012,72.3,0.0096
11/5/2012,68.6,0.0307
11/6/2012,69.3,-0.0665
11/7/2012,60.9,0.1042
11/8/2012,59.1,0.0319
11/9/2012,59.1,0.0086
11/12/2012,59.1,0.0001
11/13/2012,57.3,0.0119
11/14/2012,56.8,0.0035
11/15/2012,55.6,-0.0016
11/16/2012,55,0.0129
11/19/2012,54.7,-0.033
11/20/2012,53.7,-0.0527
11/21/2012,53.9,-0.0136
11/22/2012,53.9,0.0001
11/23/2012,53.7,-0.0102
11/26/2012,53.5,0.0275
11/27/2012,51.7,0.0257
11/28/2012,52.3,0.0086
11/29/2012,51.7,0.0138
11/30/2012,51.8,-0.0008
12/3/2012,51,-0.005
12/4/2012,51.7,0.018
12/5/2012,52.3,0.0154
12/6/2012,53.3,0.0019
12/7/2012,53.1,-0.0357
12/10/2012,52.2,0.0052
12/11/2012,51.6,-0.0376
12/12/2012,53.6,-0.0438
12/13/2012,55.1,-0.0318
12/14/2012,52.8,0.0285
12/17/2012,57.1,-0.0701
12/18/2012,63,-0.0452
12/19/2012,57.8,0.0157
12/20/2012,54.4,0.0053
12/21/2012,55.3,0.034
12/24/2012,54.9,-0.0113
12/25/2012,54.9,0.0001
12/26/2012,54.5,0.0227
12/27/2012,55,0.0148
12/28/2012,56.7,0.0356
12/31/2012,59.4,-0.0564
1/1/2013,59.4,0.0001
1/2/2013,61.1,-0.0796
1/3/2013,63.5,-0.0749
1/4/2013,62,0.0131
1/7/2013,59.9,0.0018
1/8/2013,58.6,0.0292
1/9/2013,56.3,0.0116
1/10/2013,58.2,-0.0389
1/11/2013,59.2,0.0282
1/14/2013,55.8,0.023
1/15/2013,53.1,0.0089
1/16/2013,53.2,0.0176
1/17/2013,56.9,-0.0608
1/18/2013,55.9,0.0379
1/21/2013,55.9,0.0001
1/22/2013,53.7,0
1/23/2013,53.6,0.0177
1/24/2013,55.3,-0.0256
1/25/2013,66.2,-0.0988
1/28/2013,63.7,-0.0125
1/29/2013,62.4,-0.0377
1/30/2013,66.4,0.0072
1/31/2013,65.6,0.0072
2/1/2013,65,-0.0299
2/4/2013,63.1,0.0602
2/5/2013,64.8,-0.0431
2/6/2013,62.8,0.0378
2/7/2013,59.9,0.0036
2/8/2013,61.5,0.007
2/11/2013,60,-0.0135
2/12/2013,59.8,-0.0134
2/13/2013,61.7,-0.0506
2/14/2013,59.1,0.0304
2/15/2013,59.1,-0.0042
2/18/2013,59.1,0.0001
2/19/2013,58.4,-0.026
2/20/2013,57.9,0.0192
2/21/2013,59.7,0.0322
2/22/2013,58.6,0.0148
2/25/2013,60,0.0983
2/26/2013,58,-0.017
2/27/2013,57.3,-0.0205
2/28/2013,55.9,0.0259
3/1/2013,55,0.0345
3/4/2013,53.9,-0.0342
3/5/2013,56.5,-0.0222
3/6/2013,58.4,-0.0396
3/7/2013,60.5,-0.0589
3/8/2013,58.1,-0.0461
3/11/2013,55.1,-0.0148
3/12/2013,53.7,0.0421
3/13/2013,54.6,-0.0052
3/14/2013,56,-0.0086
3/15/2013,55.8,0.0402
3/18/2013,55.9,0.035
3/19/2013,59.6,0.053
3/20/2013,58.0251,-0.0563
3/21/2013,58.9583,0.047
3/22/2013,61.8894,-0.0137
3/25/2013,57.6686,0.0053
3/26/2013,56.0624,0.0105
3/27/2013,58.4143,0.0641
3/28/2013,57.3202,-0.0032
3/29/2013,57.3202,0.0002
4/1/2013,56.1681,0.0173
4/2/2013,55.9792,-0.0275
4/3/2013,57.8988,0.0485
4/4/2013,56.9154,0.0482
4/5/2013,54.8462,0.0498
4/8/2013,54.9331,-0.0331
4/9/2013,52.7219,-0.0041
4/10/2013,53.9292,-0.0531
4/11/2013,52.609,0.0148
4/12/2013,53.1198,0.068
4/15/2013,52.347,0.0411
4/16/2013,51.9288,-0.0425
4/17/2013,51.9747,0.0275
4/18/2013,51.3105,0.0104
4/19/2013,51.3114,-0.0201
4/22/2013,50.5813,0.0121
4/23/2013,50.0439,-0.0135
4/24/2013,49.7509,0.0019
4/25/2013,49.3939,-0.0032
4/26/2013,50.2379,0.0448
4/29/2013,49.6486,-0.0067
4/30/2013,49.2418,-0.0015
5/1/2013,49.0404,0.0428
5/2/2013,49.6275,0.0036
5/3/2013,49.0404,-0.1126
5/6/2013,49.4904,-0.0205
5/7/2013,51.0928,-0.0189
5/8/2013,49.3141,0.0114
5/9/2013,48.8695,-0.0443
5/10/2013,55.3227,-0.0863
5/13/2013,56.5094,-0.0225
5/14/2013,57.7357,-0.054
5/15/2013,58.2848,0.0394
5/16/2013,55.9588,0.0539
5/17/2013,61.3274,-0.0696
5/20/2013,60.5436,-0.014
5/21/2013,59.7589,0.0385
5/22/2013,65.3652,-0.1131
5/23/2013,68.2182,0.0239
5/24/2013,65.1208,0.0077
5/27/2013,65.1208,0.0001
5/28/2013,75.5083,-0.157
5/29/2013,81.2154,0.05
5/30/2013,77.4134,0.0044
5/31/2013,79.9852,-0.0171
6/3/2013,79.2288,0.009
6/4/2013,82.7881,-0.0268
6/5/2013,83.6421,0.0571
6/6/2013,84.7485,0.0124
6/7/2013,81.5289,-0.0948
6/10/2013,84.7485,-0.0378
6/11/2013,82.3352,0.0252
6/12/2013,81.8907,-0.0433
6/13/2013,82.4018,0.0792
6/14/2013,78.4531,0.0195
6/17/2013,78.4642,-0.0521
6/18/2013,81.0153,-0.0036
6/19/2013,86.8946,-0.1672
6/20/2013,96.0231,-0.0616
6/21/2013,103.7298,-0.1165
6/24/2013,110.9822,-0.0057
6/25/2013,108.442,-0.0713
6/26/2013,103.4642,0.073
6/27/2013,97.1255,0.0633
6/28/2013,99.7542,-0.0135
7/1/2013,101.318,0.0093
7/2/2013,107.5594,0.0073
7/3/2013,109.2726,-0.0338
7/4/2013,109.2726,0.0001
7/5/2013,117.8877,-0.2358
7/8/2013,107.7783,0.1036
7/9/2013,99.5145,0.0017
7/10/2013,98.9792,0.0103
7/11/2013,93.5369,0.0518
7/12/2013,94.4621,-0.0099
7/15/2013,89.4019,0.045
7/16/2013,87.9952,0.0056
7/17/2013,81.9189,0.043
7/18/2013,77.447,-0.0395
7/19/2013,75.9024,0.0446
7/22/2013,72.6182,0.0036
7/23/2013,74.0521,-0.0244
7/24/2013,80.1974,-0.083
7/25/2013,82.604,0.0169
7/26/2013,81.6379,0.0089
7/29/2013,83.1824,-0.0398
7/30/2013,83.2696,-0.0077
7/31/2013,82.5984,0.034
8/1/2013,91.3993,-0.1297
8/2/2013,73.1565,0.1101
8/5/2013,72.6633,-0.0372
8/6/2013,78.1799,-0.0087
8/7/2013,75.4381,0.0436
8/8/2013,75.362,0.0095
8/9/2013,75.4038,0.0109
8/12/2013,74.0896,-0.0421
8/13/2013,81.6737,-0.0983
8/14/2013,80.9185,0.0055
8/15/2013,86.7418,-0.0527
8/16/2013,94.654,-0.0586
8/19/2013,99.4839,-0.0552
8/20/2013,95.7008,0.0663
8/21/2013,98.7874,-0.0792
8/22/2013,103.1897,0.0092
8/23/2013,99.7944,0.0699
8/26/2013,95.8018,0.0294
8/27/2013,94.9219,0.0767
8/28/2013,98.542,-0.0565
8/29/2013,98.8459,0.0037
8/30/2013,103.5277,-0.0221
9/2/2013,103.5277,0.0001
9/3/2013,105.7785,-0.0736
9/4/2013,111.3608,-0.0389
9/5/2013,114.1887,-0.097
9/6/2013,105.4876,0.0596
9/9/2013,100.7114,0.0223
9/10/2013,101.8103,-0.0522
9/11/2013,97.9994,0.0522
9/12/2013,96.3782,0.0028
9/13/2013,96.1705,0.025
9/16/2013,94.5474,0.0204
9/17/2013,90.8188,0.0176
9/18/2013,82.746,0.1591
9/19/2013,80.3358,-0.064
9/20/2013,77.7286,0.0183
9/23/2013,75.3482,0.0339
9/24/2013,74.8227,0.0448
9/25/2013,75.3016,0.0273
9/26/2013,77.5522,-0.0217
9/27/2013,77.9955,0.0254
9/30/2013,80.1572,0.0146
10/1/2013,87.3693,-0.0399
10/2/2013,82.1508,0.0328
10/3/2013,80.3343,0.0128
10/4/2013,82.4795,-0.04
10/7/2013,80.2882,0.0183
10/8/2013,81.1225,-0.0054
10/9/2013,80.7998,-0.031
10/10/2013,80.0847,-0.0182
10/11/2013,77.1074,-0.0056
10/14/2013,77.1074,0.0001
10/15/2013,75.8137,-0.0404
10/16/2013,73.1707,0.0644
10/17/2013,70.0888,0.074
10/18/2013,72.4643,0.0118
10/21/2013,71.4668,-0.0236
10/22/2013,63.0545,0.0891
10/23/2013,62.0475,0.0109
10/24/2013,63.1394,-0.018
10/25/2013,61.14,0.011
10/28/2013,58.5357,-0.0144
10/29/2013,58.8118,0.02
10/30/2013,60.5962,-0.0343
10/31/2013,61.6804,-0.0163
11/1/2013,69.5623,-0.0675
11/4/2013,64.2148,0.0184
11/5/2013,68.5614,-0.066
11/6/2013,67.0706,0.0276
11/7/2013,66.5181,0.0423
11/8/2013,69.9217,-0.1477
11/11/2013,69.9217,0.0001
11/12/2013,69.6409,-0.025
11/13/2013,65.8254,0.0733
11/14/2013,61.9477,0.0097
11/15/2013,62.1778,-0.0132
11/18/2013,58.314,0.0376
11/19/2013,62.2957,-0.041
11/20/2013,66.4537,-0.0917
11/21/2013,68.3506,0.0146
11/22/2013,66.8119,0.0416
11/25/2013,65.0567,0.0145
11/26/2013,65.2655,0.0207
11/27/2013,67.7774,-0.0295
11/28/2013,67.7774,0.0001
11/29/2013,67.965,-0.0071
12/2/2013,73.1473,-0.0505
12/3/2013,72.0794,0.0127
12/4/2013,75.7952,-0.0516
12/5/2013,76.0999,-0.0374
12/6/2013,69.2368,0.0165
12/9/2013,67.754,0.0165
12/10/2013,70.5118,0.0384
12/11/2013,71.7821,-0.0528
12/12/2013,72.7988,-0.0237
12/13/2013,72.6109,0.0128
12/16/2013,69.918,-0.0137
12/17/2013,68.4634,0.0431
12/18/2013,64.9565,-0.0576
12/19/2013,67.7439,-0.0359
12/20/2013,67.3065,0.0406
12/23/2013,66.1591,-0.0387
12/24/2013,67.7712,-0.05
12/25/2013,67.7712,0.0001
12/26/2013,66.7598,-0.0129
12/27/2013,65.8279,-0.0094
12/30/2013,69.0673,0.0298
12/31/2013,73.546,-0.0578
1/1/2014,73.546,0.0001
1/2/2014,73.3983,0.0393
1/3/2014,72.7462,-0.0057
1/6/2014,69.8862,0.0373
1/7/2014,73.7774,0.0186
1/8/2014,75.284,-0.0502
1/9/2014,73.7426,0.0243
1/10/2014,61.1819,0.1074
1/13/2014,58.9156,0.0323
1/14/2014,61.6336,-0.0451
1/15/2014,60.8149,-0.0202
1/16/2014,60.7997,0.0499
1/17/2014,60.2776,0.0221
1/20/2014,60.2776,0.0001
1/21/2014,59.5467,-0.0091
1/22/2014,60.5215,-0.0369
1/23/2014,62.2177,0.0885
1/24/2014,63.5076,0.0623
1/27/2014,64.2053,-0.0328
1/28/2014,64.5183,-0.0008
1/29/2014,64.5494,0.0722
1/30/2014,64.8556,-0.0181
1/31/2014,64.725,0.051
2/3/2014,65.7989,0.068
2/4/2014,66.7971,-0.0532
2/5/2014,67.2613,-0.038
2/6/2014,67.1836,-0.0327
2/7/2014,64.7498,0.0175
2/10/2014,62.2608,0.0156
2/11/2014,61.4936,-0.0575
2/12/2014,61.0023,-0.0357
2/13/2014,58.0866,0.0289
2/14/2014,57.2949,-0.0107
2/17/2014,57.2949,0.0001
2/18/2014,55.9861,0.036
2/19/2014,57.2794,-0.0322
2/20/2014,58.7042,-0.0116
2/21/2014,58.3839,0.02
2/24/2014,57.3609,-0.0071
2/25/2014,56.796,0.036
2/26/2014,57.7949,0.0369
2/27/2014,58.1373,0.0269
2/28/2014,57.6628,-0.0088
3/3/2014,57.754,0.0465
3/4/2014,63.1562,-0.0964
3/5/2014,60.8082,-0.007
3/6/2014,60.9756,-0.0324
3/7/2014,58.1573,-0.0505
3/10/2014,55.6788,0.011
3/11/2014,55.5136,0.0091
3/12/2014,55.0744,0.0381
3/13/2014,57.4802,0.0855
3/14/2014,62.8359,-0.0096
3/17/2014,61.8348,-0.0377
3/18/2014,59.2076,0.02
3/19/2014,65.6161,-0.1002
3/20/2014,60.8191,0.001
3/21/2014,60.8191,0.0291
3/24/2014,58.7127,0.0146
3/25/2014,58.3352,-0.0198
3/26/2014,57.7753,0.0562
3/27/2014,59.4231,0.011
3/28/2014,61.9359,-0.0397
3/31/2014,61.815,0.0029
4/1/2014,61.526,-0.0344
4/2/2014,66.275,-0.0519
4/3/2014,65.2048,0.0074
4/4/2014,58.7747,0.0766
4/7/2014,55.6606,0.021
4/8/2014,55.9286,0.0191
4/9/2014,54.7194,-0.0089
4/10/2014,55.4351,0.0425
4/11/2014,58.6405,0.0228
4/14/2014,59.1522,-0.0224
4/15/2014,59.187,0.019
4/16/2014,58.0214,0.0002
4/17/2014,59.4777,-0.0932
4/18/2014,59.4777,0.0001
4/21/2014,56.8273,0.0065
4/22/2014,57.0941,0.0047
4/23/2014,56.5768,0.0119
4/24/2014,57.8493,0.0183
4/25/2014,58.073,0.0183
4/28/2014,59.1022,-0.0381
4/29/2014,59.9428,0.0093
4/30/2014,58.8846,0.0455
5/1/2014,58.8385,0.0327
5/2/2014,55.3438,0.0291
5/5/2014,55.3438,-0.0224
5/6/2014,58.6651,0.0155
5/7/2014,57.3378,0.0037
5/8/2014,57.3378,-0.0282
5/9/2014,56.0906,-0.0071
5/12/2014,56.1711,-0.0377
5/13/2014,56.0906,0.0523
5/14/2014,55.2719,0.0663
5/15/2014,55.7207,0.0535
5/16/2014,58.6954,-0.0337
5/19/2014,58.1717,-0.0213
5/20/2014,60.0082,0.034
5/21/2014,59.1208,-0.0213
5/22/2014,58.228,-0.0178
5/23/2014,58.228,0.0179
5/26/2014,58.228,0.0001
5/27/2014,56.7714,0.018
5/28/2014,55.1642,0.0712
5/29/2014,56.3801,-0.0212
5/30/2014,58.295,-0.0114
6/2/2014,59.7275,-0.0507
6/3/2014,60.9403,-0.0717
6/4/2014,64.9098,-0.0035
6/5/2014,65.1219,0.0198
6/6/2014,59.2726,-0.0044
6/9/2014,57.3291,-0.0162
6/10/2014,56.8955,-0.0406
6/11/2014,55.3718,0.0046
6/12/2014,56.0907,0.0444
6/13/2014,58.3924,-0.0081
6/16/2014,58.0734,0.0064
6/17/2014,58.3924,-0.0552
6/18/2014,59.4466,0.068
6/19/2014,55.5349,-0.0361
6/20/2014,54.88,0.0155
6/23/2014,54.5909,-0.0208
6/24/2014,53.8576,0.0481
6/25/2014,54.0555,0.019
6/26/2014,53.2533,0.0307
6/27/2014,53.2783,-0.0053
6/30/2014,52.7366,0.0037
7/1/2014,58.2541,-0.0342
7/2/2014,59.5758,-0.0616
7/3/2014,56.8914,-0.0118
7/4/2014,56.8914,0.0001
7/7/2014,55.0533,0.0274
7/8/2014,54.9666,0.0554
7/9/2014,55.1653,0.0055
7/10/2014,55.6134,0.0145
7/11/2014,54.7685,0.02
7/14/2014,54.4204,-0.0307
7/15/2014,54.0261,0.0001
7/16/2014,52.8802,0.0209
7/17/2014,54.4908,0.0803
7/18/2014,54.4105,-0.035
7/21/2014,53.8511,0.0136
7/22/2014,53.8013,0.0074
7/23/2014,53.3872,-0.0053
7/24/2014,54.2576,-0.0369
7/25/2014,54.4272,0.0371
7/28/2014,54.0815,-0.0197
7/29/2014,53.8049,0.0253
7/30/2014,55.8916,-0.0967
7/31/2014,56.4578,-0.0008
8/1/2014,52.2603,0.0654
8/4/2014,52.2977,0.0109
8/5/2014,56.6779,-0.0026
8/6/2014,56.9231,0.0137
8/7/2014,59.4998,0.0595
8/8/2014,62.4736,-0.0088
8/11/2014,60.2733,-0.0071
8/12/2014,59.366,-0.0215
8/13/2014,58.8215,0.0326
8/14/2014,58.5286,0.0152
8/15/2014,60.3933,0.0619
8/18/2014,61.6902,-0.0529
8/19/2014,61.9655,-0.0069
8/20/2014,62.78,-0.0266
8/21/2014,60.1866,0.0197
8/22/2014,59.8425,0.0045
8/25/2014,57.1546,0.0205
8/26/2014,56.4543,-0.0141
8/27/2014,56.87,0.039
8/28/2014,59.7762,0.0213
8/29/2014,60.4894,-0.0069
9/1/2014,60.4894,0.0001
9/2/2014,61.3464,-0.0779
9/3/2014,64.8956,0.025
9/4/2014,64.9445,-0.0534
9/5/2014,60.2652,-0.0089
9/8/2014,60.0292,-0.0124
9/9/2014,61.5036,-0.0323
9/10/2014,63.2071,-0.0377
9/11/2014,62.8485,-0.0081
9/12/2014,65.5969,-0.0608
9/15/2014,66.0884,0.0219
9/16/2014,67.0857,-0.0036
9/17/2014,62.2601,-0.0273
9/18/2014,62.0303,0.0055
9/19/2014,59.8303,0.04
9/22/2014,58.0017,0.011
9/23/2014,57.4324,0.0362
9/24/2014,58.324,-0.0361
9/25/2014,59.1476,0.0616
9/26/2014,64.5379,-0.0253
9/29/2014,62.302,0.0506
9/30/2014,64.2055,-0.0116
10/1/2014,64.2874,0.1033
10/2/2014,66.1585,-0.0393
10/3/2014,62.5016,-0.0089
10/6/2014,60.4444,0.0145
10/7/2014,65.2652,0.0806
10/8/2014,64.9501,0.0179
10/9/2014,66.4678,0.0081
10/10/2014,68.6927,0.033
10/13/2014,68.6927,0.0001
10/14/2014,74.6406,0.0832
10/15/2014,101.2812,0.0616
10/16/2014,90.1146,-0.02
10/17/2014,82.9222,-0.0376
10/20/2014,79.2418,0.0028
10/21/2014,78.8942,-0.0307
10/22/2014,77.2481,0.0054
10/23/2014,80.409,-0.0547
10/24/2014,81.609,0.0028
10/27/2014,77.5638,0.0081
10/28/2014,74.7009,-0.0354
10/29/2014,72.9907,-0.0213
10/30/2014,69.5575,0.0117
10/31/2014,68.691,-0.0294
11/3/2014,67.4482,-0.0071
11/4/2014,68.551,0.0091
11/5/2014,72.9226,-0.0088
11/6/2014,69.1453,-0.0431
11/7/2014,66.6283,0.0881
11/10/2014,66.5461,-0.0627
11/11/2014,66.5461,0.0001
11/12/2014,66.773,-0.0107
11/13/2014,67.0009,0.0314
11/14/2014,66.9532,0.0196
11/17/2014,66.886,-0.0194
11/18/2014,69.2307,0.0249
11/19/2014,70.0154,-0.0442
11/20/2014,69.1619,0.0222
11/21/2014,66.9589,0.0275
11/24/2014,64.3887,0.0036
11/25/2014,64.6474,0.0495
11/26/2014,64.6577,0.0124
11/27/2014,64.6577,0.0001
11/28/2014,66.5733,0.0808
12/1/2014,67.2825,-0.0709
12/2/2014,67.8806,-0.0572
12/3/2014,65.7616,0.0125
12/4/2014,64.6181,0.0459
12/5/2014,64.8222,-0.0723
12/8/2014,62.7838,0.0496
12/9/2014,66.5736,0.0442
12/10/2014,68.1945,0.0492
12/11/2014,79.0437,0.0019
12/12/2014,55.4181,0.0804
12/15/2014,77.6421,-0.0364
12/16/2014,80.7182,0.0592
12/17/2014,72.4209,-0.0764
12/18/2014,71.1703,-0.0718
12/19/2014,70.7046,0.0458
12/22/2014,70.0776,0.0036
12/23/2014,68.762,-0.103
12/24/2014,68.8635,-0.0017
12/25/2014,68.8635,0.0001
12/26/2014,55.4181,0.0134
12/29/2014,69.1659,0.0479
12/30/2014,68.9979,0.0151
12/31/2014,68.9385,0.016
1/1/2015,68.9385,0.0001
1/2/2015,70.0036,0.0608
1/5/2015,71.5391,0.0786
1/6/2015,84.8721,0.0919
1/7/2015,85.1959,-0.0274
